wavelength_nm,R30,R45,R60
4.733297119000000066e+02,3.099790778641698941e-01,3.401951499983560945e-01,1.189624423947017950e+00
4.734448242000000278e+02,3.099034124682208402e-01,3.402852828098466009e-01,1.188752478557840719e+00
4.735599364999999921e+02,3.096697867397527615e-01,3.403793046259430688e-01,1.188215786508535210e+00
4.736750182999999765e+02,3.095878662428093731e-01,3.402545839893842960e-01,1.188036920343539027e+00
4.737901305999999977e+02,3.093805449611976566e-01,3.402006192270570217e-01,1.187347759773394129e+00
4.739052733999999987e+02,3.093382991738967691e-01,3.404847334801406888e-01,1.187142025558998393e+00
4.740203857000000198e+02,3.089370567873697127e-01,3.404725355051687607e-01,1.187680840514577785e+00
4.741354979999999841e+02,3.091095111689689534e-01,3.404018055985060243e-01,1.187345238926490021e+00
4.742506409000000076e+02,3.089348108113316171e-01,3.403471650571493479e-01,1.185656879018030185e+00
4.743657531999999719e+02,3.088915634949596090e-01,3.401650730043407345e-01,1.185735725767039117e+00
4.744808959999999729e+02,3.087224637481170708e-01,3.402493670731026043e-01,1.185857097437504892e+00
4.745960387999999739e+02,3.086564408027105966e-01,3.403777439086231316e-01,1.185434924721278094e+00
4.747111815999999749e+02,3.086255346331305827e-01,3.406000174755575149e-01,1.184754494558934557e+00
4.748263244999999984e+02,3.086010868401832252e-01,3.408447304111487663e-01,1.184749094420708859e+00
4.749414672999999993e+02,3.085533271122312682e-01,3.411057641248165795e-01,1.185155643882441323e+00
4.750566405999999802e+02,3.085166902357666108e-01,3.412297528144357939e-01,1.184823198868618421e+00
4.751717833999999812e+02,3.086105119202545155e-01,3.417105283140449701e-01,1.184542492714730111e+00
4.752869567999999845e+02,3.084975537311557270e-01,3.416332228851749475e-01,1.184673352354079334e+00
4.754021301000000221e+02,3.084640749736244913e-01,3.415593318690796076e-01,1.184912952805587283e+00
4.755173035000000255e+02,3.084677352285309371e-01,3.417267156824808083e-01,1.183809331188711900e+00
4.756324768000000063e+02,3.084322714010040434e-01,3.420427486901656544e-01,1.183914176683518615e+00
4.757476500999999871e+02,3.084790221805129296e-01,3.422606707934030545e-01,1.183953842511319632e+00
4.758628234999999904e+02,3.084863049864463580e-01,3.423322270958886193e-01,1.183269716198169341e+00
4.759780273000000079e+02,3.086211672692080188e-01,3.423917407318765593e-01,1.182254511643910266e+00
4.760932007000000112e+02,3.087356763162806828e-01,3.426919549761711647e-01,1.183095630889609007e+00
4.762084044999999719e+02,3.088343321438940525e-01,3.427498857094248841e-01,1.183423119066852491e+00
4.763236084000000119e+02,3.086803001139006852e-01,3.429698239808876004e-01,1.182935799817357747e+00
4.764388122999999950e+02,3.087819315679770638e-01,3.427483090276554067e-01,1.183254461042940298e+00
4.765540161000000126e+02,3.089353789068549627e-01,3.427988651629458317e-01,1.182864801446760872e+00
4.766692199999999957e+02,3.090430259543535674e-01,3.432957433895101329e-01,1.184303083027420600e+00
4.767844238000000132e+02,3.088901818760607654e-01,3.434837181302197173e-01,1.184380826334891612e+00
4.768996581999999762e+02,3.089222022881276120e-01,3.435719821597418844e-01,1.183626994010636313e+00
4.770148925999999960e+02,3.090261912430475322e-01,3.437974006190978038e-01,1.183858023696110484e+00
4.771300964000000135e+02,3.088898681696335413e-01,3.439163347428601525e-01,1.182992978171387488e+00
4.772453307999999765e+02,3.091077184429408820e-01,3.440851442230455359e-01,1.182428061641835892e+00
4.773605651999999964e+02,3.090269727066494165e-01,3.441464096854311427e-01,1.182652653513473373e+00
4.774757996000000162e+02,3.091176774169525632e-01,3.444781358766331736e-01,1.182768875053640922e+00
4.775910339000000135e+02,3.090603657565304530e-01,3.447819442830494796e-01,1.182243364041035250e+00
4.777062988000000132e+02,3.092963300132047233e-01,3.447973366351045343e-01,1.180887198434066088e+00
4.778215331999999762e+02,3.091806189023792450e-01,3.449158391580745553e-01,1.180400841957499170e+00
4.779367980999999759e+02,3.092010940939560193e-01,3.449813846346904689e-01,1.179725428528054509e+00
4.780520629999999755e+02,3.093693817977775096e-01,3.448772254787345060e-01,1.179487915393339525e+00
4.781672973999999954e+02,3.092495258811042147e-01,3.451214146509792857e-01,1.180226622201695497e+00
4.782825622999999950e+02,3.088057073264781072e-01,3.454083329298595628e-01,1.179995570044952924e+00
4.783978576999999746e+02,3.086616886660707437e-01,3.454630243234729781e-01,1.179944407031629172e+00
4.785131225999999742e+02,3.083263706014129357e-01,3.456217586959651200e-01,1.179443048810978834e+00
4.786283874999999739e+02,3.081989741250997783e-01,3.457299205184850566e-01,1.178895583468748010e+00
4.787436829000000102e+02,3.081053864876408532e-01,3.458248089940327841e-01,1.178166970789273682e+00
4.788589478000000099e+02,3.079898056886252733e-01,3.455259370359244908e-01,1.177114460467460155e+00
4.789742431999999894e+02,3.077629257419925990e-01,3.456245983604800398e-01,1.175698128792142194e+00
4.790895386000000258e+02,3.077452202096058742e-01,3.452799050602552433e-01,1.175267790784653155e+00
4.792048340000000053e+02,3.078165066149551876e-01,3.453568074859061920e-01,1.176691212392800168e+00
4.793201293999999848e+02,3.079350996577225885e-01,3.452196662536956562e-01,1.175984948914689188e+00
4.794354248000000212e+02,3.078018781793631087e-01,3.453530944747289499e-01,1.175110146636660247e+00
4.795507506999999805e+02,3.073612065458923848e-01,3.455005826033143990e-01,1.175328688788920717e+00
4.796660461000000168e+02,3.074305008936154548e-01,3.458615961059346988e-01,1.175612442612035125e+00
4.797813720999999987e+02,3.074847013064395118e-01,3.461648354634322966e-01,1.176074393786707306e+00
4.798966980000000149e+02,3.073539379229267010e-01,3.460475434840032949e-01,1.175589384369017498e+00
4.800120238999999742e+02,3.073035912195017927e-01,3.460146098642090107e-01,1.175431187034006619e+00
4.801273499000000129e+02,3.072631023695293617e-01,3.458692355786162076e-01,1.175874697059486440e+00
4.802426757999999722e+02,3.069742852576337055e-01,3.458981470517696333e-01,1.175492705120805281e+00
4.803580016999999884e+02,3.068235764710975366e-01,3.458646667052598933e-01,1.175349205117595996e+00
4.804733582000000069e+02,3.068441329473882151e-01,3.457808808753854435e-01,1.175210138933701964e+00
4.805886841000000231e+02,3.069195833549704377e-01,3.456459891247400940e-01,1.175188680669282615e+00
4.807040405000000192e+02,3.069098532642564603e-01,3.455063007991201474e-01,1.175544839122375951e+00
4.808193665000000010e+02,3.068429431816597219e-01,3.456155645767122753e-01,1.175633569958771218e+00
4.809347228999999970e+02,3.068233773026855515e-01,3.458285657592798934e-01,1.175305672635485799e+00
4.810500792999999931e+02,3.068036407766410734e-01,3.457733549106750126e-01,1.175032195808540569e+00
4.811654662999999914e+02,3.065734158348845662e-01,3.459099510174231673e-01,1.175487363014833031e+00
4.812808228000000099e+02,3.065548562044046466e-01,3.460090862195312478e-01,1.175608692115150511e+00
4.813961792000000059e+02,3.066234802820979044e-01,3.459067281190041920e-01,1.176447613307013418e+00
4.815115662000000043e+02,3.065945912896877457e-01,3.461346304230343840e-01,1.176414208573880904e+00
4.816269226000000003e+02,3.065990163008504577e-01,3.461210743038888871e-01,1.175966997746080267e+00
4.817423095999999987e+02,3.065983244478160397e-01,3.461458258388406262e-01,1.175970313533554412e+00
4.818576964999999745e+02,3.064750055415665919e-01,3.462795156371398786e-01,1.175052749453243228e+00
4.819730834999999729e+02,3.064367700487691804e-01,3.461297992913457966e-01,1.174232804335969105e+00
4.820884705000000281e+02,3.064253023009979593e-01,3.462578773157232725e-01,1.174399678303600147e+00
4.822038878999999838e+02,3.065545546131487331e-01,3.463884670655745790e-01,1.174283968061393235e+00
4.823192748999999822e+02,3.066753144884207805e-01,3.463099029868326184e-01,1.175332938121025350e+00
4.824346618999999805e+02,3.067655676870423842e-01,3.462203145512994240e-01,1.175202207329892445e+00
4.825500792999999931e+02,3.066351506058397347e-01,3.462850592461622079e-01,1.175122788443641930e+00
4.826654968000000281e+02,3.067150672318886828e-01,3.462755187611770147e-01,1.174490219492841936e+00
4.827809143000000063e+02,3.066387534308964713e-01,3.462662412882359098e-01,1.175051303396895896e+00
4.828963317999999845e+02,3.065282417048141306e-01,3.462200637553705107e-01,1.175464630047633241e+00
4.830117493000000195e+02,3.066409200356963183e-01,3.459965355439251766e-01,1.175363027798272508e+00
4.831271666999999752e+02,3.067822825127222708e-01,3.458993241488949044e-01,1.174793890215870773e+00
4.832426146999999901e+02,3.068423193710306252e-01,3.459446781870904597e-01,1.175254057152104181e+00
4.833580322000000251e+02,3.068543640704398112e-01,3.460074023322645131e-01,1.175625030571461727e+00
4.834734801999999831e+02,3.067812198922794109e-01,3.464583462097144406e-01,1.174932996778802030e+00
4.835889281999999980e+02,3.068235651848509327e-01,3.467139831352242241e-01,1.174536995392743144e+00
4.837043456999999762e+02,3.066751880409023800e-01,3.466516876253933344e-01,1.175437783789296420e+00
4.838197936999999911e+02,3.066075491756799498e-01,3.465491146160336045e-01,1.175223068032124507e+00
4.839352721999999858e+02,3.067232110084271435e-01,3.465162840848707293e-01,1.175511931324354498e+00
4.840507202000000007e+02,3.066273169374603702e-01,3.467365060455280257e-01,1.175670257898909776e+00
4.841661682000000155e+02,3.066471507276633535e-01,3.467386146229527455e-01,1.175852544266315025e+00
4.842816467000000102e+02,3.068219415813752682e-01,3.467365554464529875e-01,1.176661090136662091e+00
4.843970947000000251e+02,3.068409824297597677e-01,3.468081873668114601e-01,1.177346228220399693e+00
4.845125732000000198e+02,3.070302176432258001e-01,3.470361021212444164e-01,1.177101180263002478e+00
4.846280517999999802e+02,3.072123375503542642e-01,3.471729286915323232e-01,1.177150115947449116e+00
4.847435302999999749e+02,3.073025789506039218e-01,3.474176908847226852e-01,1.178397923849812123e+00
4.848590088000000264e+02,3.072146045808032966e-01,3.475817636838424152e-01,1.179027385375838843e+00
4.849744873000000212e+02,3.071808997266531893e-01,3.478392291173597606e-01,1.179636606481077710e+00
4.850899962999999957e+02,3.072980644603430234e-01,3.478997644963663927e-01,1.180060004875072677e+00
4.852054749000000129e+02,3.072478131661455225e-01,3.480278875104570457e-01,1.180338773806711261e+00
4.853209838999999874e+02,3.073224776410266590e-01,3.479517373636978883e-01,1.181605475159065888e+00
4.854364929000000188e+02,3.070986383660789798e-01,3.480507886532308026e-01,1.181453193099592847e+00
4.855519714000000135e+02,3.070658579945328981e-01,3.482387767490985331e-01,1.182324027215131856e+00
4.856674805000000106e+02,3.070804304264877493e-01,3.485831092015260202e-01,1.182981295075879569e+00
4.857830200000000218e+02,3.070143092371925286e-01,3.485867197370111081e-01,1.183919836486911681e+00
4.858985291000000188e+02,3.067732886815922599e-01,3.486571982398350422e-01,1.182795076171911708e+00
4.860140380999999934e+02,3.067471454473171821e-01,3.486573119514168040e-01,1.182989027656686121e+00
4.861295776000000046e+02,3.066145077806253783e-01,3.488641365630827940e-01,1.184603185998543973e+00
4.862450867000000017e+02,3.065067584659582622e-01,3.490717472156476542e-01,1.184934335532974448e+00
4.863606262000000129e+02,3.064946090888905905e-01,3.492409614687572161e-01,1.186322421665486848e+00
4.864761657999999898e+02,3.064525662982011678e-01,3.491987338829994902e-01,1.186209315140323683e+00
4.865917053000000010e+02,3.063408635425398097e-01,3.491846996801623582e-01,1.185690829014522052e+00
4.867072448999999779e+02,3.063880766399881828e-01,3.492238499504058957e-01,1.185536948072820618e+00
4.868227843999999891e+02,3.062806228894695004e-01,3.492124313986637030e-01,1.186326748656229224e+00
4.869383240000000228e+02,3.061057178748614604e-01,3.490446310204216585e-01,1.186285982229171365e+00
4.870538940000000139e+02,3.061972772602423731e-01,3.489146244603320568e-01,1.185274560301238456e+00
4.871694335999999907e+02,3.061649810609990974e-01,3.488438607231905131e-01,1.185710838471400574e+00
4.872850037000000043e+02,3.060901094532204603e-01,3.488111194299337581e-01,1.186342680378683845e+00
4.874005736999999954e+02,3.061743780814870641e-01,3.488001449378593244e-01,1.187255678098641631e+00
4.875161438000000089e+02,3.059189659430449626e-01,3.487059411826579636e-01,1.187439152104496909e+00
4.876317139000000225e+02,3.058231784596571190e-01,3.487318582492706653e-01,1.187936692837625152e+00
4.877472839000000135e+02,3.057369757975925695e-01,3.487448169224731109e-01,1.189030178102927771e+00
4.878628540000000271e+02,3.056999608039761562e-01,3.484713465262743171e-01,1.189622146002488945e+00
4.879784546000000205e+02,3.055207241847562316e-01,3.485288055368125915e-01,1.191215524935105741e+00
4.880940246999999772e+02,3.056871144018019626e-01,3.485633819132409883e-01,1.191331313033554107e+00
4.882096252000000050e+02,3.056378334447236167e-01,3.483838655971878140e-01,1.191237193587545873e+00
4.883252257999999983e+02,3.055068210253226169e-01,3.482677930930389021e-01,1.191783608806963324e+00
4.884408263999999917e+02,3.053716773014377162e-01,3.482981309530889802e-01,1.192062726534959483e+00
4.885564269999999851e+02,3.054300415106711020e-01,3.482364390681440547e-01,1.192437204671509710e+00
4.886720275999999785e+02,3.053979378597166949e-01,3.481441574215898838e-01,1.193295603622359202e+00
4.887876281999999719e+02,3.054072635771400424e-01,3.481524323485762351e-01,1.193619543509558456e+00
4.889032288000000221e+02,3.053944321538356599e-01,3.483012732483018459e-01,1.192680676417024133e+00
4.890188598999999954e+02,3.054956417063096064e-01,3.484804210224867749e-01,1.193132063735999893e+00
4.891344910000000255e+02,3.054806157530723931e-01,3.486487701634690684e-01,1.192682471897237972e+00
4.892500916000000188e+02,3.054212359685417599e-01,3.485629567790406447e-01,1.193221484921951348e+00
4.893657226999999921e+02,3.053871296231832622e-01,3.484916000652847345e-01,1.194123245614155948e+00
4.894813538000000221e+02,3.053077406994416654e-01,3.485070377393274521e-01,1.194070608136161393e+00
4.895969848999999954e+02,3.055523859663114572e-01,3.485571592403188812e-01,1.193613221591232509e+00
4.897126160000000255e+02,3.054900737157388857e-01,3.486890275046608534e-01,1.193070268342580009e+00
4.898282775999999785e+02,3.055018000481063978e-01,3.486809912936876255e-01,1.193936991458141028e+00
4.899439087000000086e+02,3.054377550869472047e-01,3.484751675165086438e-01,1.193757613890927383e+00
4.900595703000000185e+02,3.055291923998721959e-01,3.485234599402631805e-01,1.193724129743715778e+00
4.901752319000000284e+02,3.057118913377028235e-01,3.487349033666395370e-01,1.193873295711857185e+00
4.902908630000000016e+02,3.057265751804875697e-01,3.488199416688634313e-01,1.193944454637998476e+00
4.904065246999999772e+02,3.058392472969159726e-01,3.488774948915829288e-01,1.193208582987651312e+00
4.905221862999999871e+02,3.061534407906648103e-01,3.491656686946177923e-01,1.192317020040433606e+00
4.906378783999999769e+02,3.060910156435520113e-01,3.493867047301171813e-01,1.192579775637691686e+00
4.907535399999999868e+02,3.062371478035121886e-01,3.494031835073077574e-01,1.192163039042204442e+00
4.908692017000000192e+02,3.064058866043691265e-01,3.494841512717139498e-01,1.192420684582915724e+00
4.909848938000000089e+02,3.064129368453579749e-01,3.495169401698849931e-01,1.192335741691128659e+00
4.911005858999999987e+02,3.064557856727665452e-01,3.496044359780080546e-01,1.192742816163024910e+00
4.912162475999999742e+02,3.064573096836645250e-01,3.495681952229082179e-01,1.193500718799427096e+00
4.913319397000000208e+02,3.062449462558179403e-01,3.495936959956101875e-01,1.194003965936537570e+00
4.914476318000000106e+02,3.064224820065380994e-01,3.495066758768419213e-01,1.193903214398452706e+00
4.915633240000000228e+02,3.063156065158623709e-01,3.494754387213357405e-01,1.194351492182442520e+00
4.916790465999999924e+02,3.063007042990236739e-01,3.495174732439323417e-01,1.195273774314051130e+00
4.917947388000000046e+02,3.063333249868203101e-01,3.496559533741179782e-01,1.194933208163760252e+00
