wavelength_nm,R30,R45,R60
6.429179688000000397e+02,3.094301359264017837e-01,3.626732211117403848e-01,1.359804486957744363e+00
6.430364990000000489e+02,3.113017066255338583e-01,3.479295188952251650e-01,1.364880114761285901e+00
6.431550293000000238e+02,3.145640031043487883e-01,3.514202072855349690e-01,1.361827777432204067e+00
6.432735595999999987e+02,3.132585875570561007e-01,3.538309817450835393e-01,1.344617124494557281e+00
6.433920898000000079e+02,3.180706826644812413e-01,3.611972676976944463e-01,1.374978375527534213e+00
6.435106200999999828e+02,3.155412513576469347e-01,3.521316933861419751e-01,1.396613800984181530e+00
6.436291503999999577e+02,3.169054034625897187e-01,3.614414555120786243e-01,1.387134447604087217e+00
6.437476807000000463e+02,3.164919745771478388e-01,3.565647672353490227e-01,1.390119242794248811e+00
6.438662719999999808e+02,3.129808160895313773e-01,3.628055302408614291e-01,1.400188240958927244e+00
6.439848021999999901e+02,3.143425658265203149e-01,3.576553734395124806e-01,1.370061143479046173e+00
6.441033324999999650e+02,3.032686998309483961e-01,3.535089897646959134e-01,1.361222115484668649e+00
6.442218628000000535e+02,3.130011014671072456e-01,3.558227007083745730e-01,1.372134407182318272e+00
6.443403931000000284e+02,3.171344573061464223e-01,3.640215860733218012e-01,1.380664881548370193e+00
6.444589233000000377e+02,3.181586869403605355e-01,3.596853477182343495e-01,1.406313557224229793e+00
6.445774536000000126e+02,3.091233197662051069e-01,3.671986183885230237e-01,1.390345964808948009e+00
6.446960448999999471e+02,3.175662274710773225e-01,3.565359310280778460e-01,1.447652615348408167e+00
6.448145752000000357e+02,3.179686430760728100e-01,3.530206239925648970e-01,1.407743544790608592e+00
6.449331055000000106e+02,3.244117497758567947e-01,3.503657399760447544e-01,1.396771020897336291e+00
6.450516357000000198e+02,3.255024078052677905e-01,3.550745133711044055e-01,1.408323448765793851e+00
6.451701659999999947e+02,3.293263220527618551e-01,3.600732428760296533e-01,1.356122840641244442e+00
6.452887573000000430e+02,3.366904220394354996e-01,3.560963316715858307e-01,1.392523396190617824e+00
6.454072876000000178e+02,3.344831295865425269e-01,3.529746148327266853e-01,1.369172932024431244e+00
6.455258178999999927e+02,3.297638919073622721e-01,3.469401713580291258e-01,1.337976191191856401e+00
6.456443481000000020e+02,3.298554145737166987e-01,3.506174640794685882e-01,1.328080631937321288e+00
6.457629395000000159e+02,3.361824597478054732e-01,3.527665895011270480e-01,1.407297978334570931e+00
6.458814697000000251e+02,3.359399419963126077e-01,3.538529611086205229e-01,1.394333413858021675e+00
6.460000000000000000e+02,3.389032842576514271e-01,3.505318316568739045e-01,1.412479990811363439e+00
6.461185302999999749e+02,3.402438392997556571e-01,3.508863949270074056e-01,1.404012564543527075e+00
6.462371216000000231e+02,3.343508834235470739e-01,3.524638391802988879e-01,1.403654863339726555e+00
6.463556518999999980e+02,3.325511529296821256e-01,3.467035901002217813e-01,1.406557580906753424e+00
6.464741821000000073e+02,3.369748428631209047e-01,3.452997540599887505e-01,1.382062667880930240e+00
6.465927734000000555e+02,3.365494629587100772e-01,3.465462062837501023e-01,1.414235419140814187e+00
6.467113037000000304e+02,3.374951729830247271e-01,3.488254919047625857e-01,1.426319719338853709e+00
6.468298949999999650e+02,3.365610921586786319e-01,3.554108488845240110e-01,1.415373766166091229e+00
6.469484253000000535e+02,3.432351593488456865e-01,3.466888434329308821e-01,1.444449505629204822e+00
6.470669556000000284e+02,3.401773953926566230e-01,3.453022397849148106e-01,1.451013624403388880e+00
6.471855468999999630e+02,3.379492255492175246e-01,3.415973572433572136e-01,1.417352660230943195e+00
6.473040770999999722e+02,3.361473251569910281e-01,3.395723510387477773e-01,1.441517290343114377e+00
6.474226684999999861e+02,3.387284408571386018e-01,3.430154619265299853e-01,1.441046290997885393e+00
6.475411986999999954e+02,3.300788434990499787e-01,3.456999140534244286e-01,1.433318214219408748e+00
6.476597900000000436e+02,3.305077017715513654e-01,3.335248432926561923e-01,1.421840452329599769e+00
6.477783203000000185e+02,3.267218069861447249e-01,3.390078019197342862e-01,1.439705595832238449e+00
6.478969115999999531e+02,3.390861835337926622e-01,3.424694380091815038e-01,1.451317520848002918e+00
6.480154419000000416e+02,3.375365958833626556e-01,3.402561013816757240e-01,1.427264236938136088e+00
6.481340331999999762e+02,3.336806008244092014e-01,3.473812233850906983e-01,1.428306291492427382e+00
6.482525634999999511e+02,3.328087516017531611e-01,3.455494313146343921e-01,1.445231512883765390e+00
6.483711547999999993e+02,3.375561289321297731e-01,3.453426498761500985e-01,1.449076700957633079e+00
6.484896850999999742e+02,3.356911540080284029e-01,3.469821837788583108e-01,1.440177684839940797e+00
6.486082764000000225e+02,3.293304563904992377e-01,3.502691129668617509e-01,1.411111883328197258e+00
6.487268066000000317e+02,3.315234280660850907e-01,3.556153889133870649e-01,1.448224602098969971e+00
6.488453978999999663e+02,3.346593164255007857e-01,3.516085572978233098e-01,1.416554605271187706e+00
6.489639282000000549e+02,3.364198091971518090e-01,3.476793301467977493e-01,1.428930314306428695e+00
6.490825194999999894e+02,3.314241931584591128e-01,3.531243938700989737e-01,1.400721699458642888e+00
6.492011108000000377e+02,3.332961094779741673e-01,3.568671982901421846e-01,1.429698940036862043e+00
6.493196411000000126e+02,3.283261073702181121e-01,3.605792132043108000e-01,1.402799266696791225e+00
6.494382323999999471e+02,3.308061182716184878e-01,3.610707931693702966e-01,1.422089909307962863e+00
6.495567627000000357e+02,3.216091507965803120e-01,3.695797400418723289e-01,1.385743612309858319e+00
6.496753539999999703e+02,3.360646790305172327e-01,3.595851630883656336e-01,1.410771091397732935e+00
6.497939453000000185e+02,3.328550658499548343e-01,3.606810000078743417e-01,1.411795742430223655e+00
6.499124755999999934e+02,3.413150648602888970e-01,3.654329059093747722e-01,1.378169911321307728e+00
6.500310669000000416e+02,3.391849491336604294e-01,3.616426730077033636e-01,1.403636102406386588e+00
6.501496581999999762e+02,3.398895218520087136e-01,3.555441276036926945e-01,1.386841990877028197e+00
6.502681884999999511e+02,3.336873080752066345e-01,3.613705135162439963e-01,1.355456922515873686e+00
6.503867797999999993e+02,3.326241404299712934e-01,3.630265975097760611e-01,1.401784282119497904e+00
6.505053711000000476e+02,3.297874351496618006e-01,3.589485953968251097e-01,1.418959490268681511e+00
6.506239623999999822e+02,3.359220558183821370e-01,3.612119793868936446e-01,1.406658432937802239e+00
6.507424926999999570e+02,3.326756018481885069e-01,3.582365339306732288e-01,1.448871044041476708e+00
6.508610840000000053e+02,3.311617400978600356e-01,3.469989250100528055e-01,1.412315716393819587e+00
6.509796753000000535e+02,3.300277463337599748e-01,3.539473931781399463e-01,1.409870518169539677e+00
6.510982665999999881e+02,3.209802669533471375e-01,3.503885966295782750e-01,1.447692479440140456e+00
6.512167968999999630e+02,3.226683458962441020e-01,3.528234807586348998e-01,1.424764591355598409e+00
6.513353882000000112e+02,3.198540624503522500e-01,3.514649063590443157e-01,1.376682655311570747e+00
6.514539794999999458e+02,3.205477132598862355e-01,3.554980947723284102e-01,1.374921025374199468e+00
6.515725707999999941e+02,3.336005898679955672e-01,3.534965118267237028e-01,1.341532078772875503e+00
6.516911621000000423e+02,3.257718861978205482e-01,3.497410155148909516e-01,1.382183281208687609e+00
6.518096924000000172e+02,3.286551288700389484e-01,3.507717963270804984e-01,1.359832270241866148e+00
6.519282836999999518e+02,3.220551149167577010e-01,3.488660725575636334e-01,1.362336831064594023e+00
6.520468750000000000e+02,3.192531171535806234e-01,3.559227547099658717e-01,1.371260461423886134e+00
6.521654663000000482e+02,3.159144341077585461e-01,3.485075611333478540e-01,1.365911880125968203e+00
6.522840575999999828e+02,3.168577633251659087e-01,3.514376540008082861e-01,1.362691175843522728e+00
6.524026489000000311e+02,3.198354589568179196e-01,3.498402374441759721e-01,1.407394765716569962e+00
6.525212401999999656e+02,3.266319917349743140e-01,3.583233946665296821e-01,1.387675004073687157e+00
6.526398315000000139e+02,3.200421020258794602e-01,3.536526615088164682e-01,1.409664034476620920e+00
6.527583617999999888e+02,3.185478929714771756e-01,3.487086163199705768e-01,1.427698419017270126e+00
6.528769531000000370e+02,3.183170469881723696e-01,3.540173829330222621e-01,1.390698173950207339e+00
6.529955443999999716e+02,3.184734007319355853e-01,3.536466470837210108e-01,1.392070292007646870e+00
6.531141357000000198e+02,3.173288148158625588e-01,3.555862252324986650e-01,1.362168428853715474e+00
6.532327271000000337e+02,3.153416246127252465e-01,3.495378974623245538e-01,1.392159593970708542e+00
6.533513183999999683e+02,3.158327795290440387e-01,3.540529679203619495e-01,1.372089077839490967e+00
6.534699097000000165e+02,3.113584615477426043e-01,3.537693798843632997e-01,1.381217353339772247e+00
6.535885009999999511e+02,3.119255166766023990e-01,3.526147090366372749e-01,1.372681165475380771e+00
6.537070922999999993e+02,3.060961418791441346e-01,3.551904737716458094e-01,1.377818004331968105e+00
6.538256836000000476e+02,3.053759593074324985e-01,3.534773286020118643e-01,1.375577571987349534e+00
6.539442748999999822e+02,3.136436891355413592e-01,3.608180677301661698e-01,1.394340793887767660e+00
6.540628662000000304e+02,3.170538048666695641e-01,3.562976461065348599e-01,1.405439979721806010e+00
6.541814574999999650e+02,3.155356914144171188e-01,3.513622352919155700e-01,1.382956091256565045e+00
6.543000488000000132e+02,3.130122663557532992e-01,3.553378027443649945e-01,1.430269245443210879e+00
6.544186400999999478e+02,3.121798815738733857e-01,3.528094512982220543e-01,1.417688150995881635e+00
6.545372313999999960e+02,3.151851618064138161e-01,3.520773705502057704e-01,1.422519960896889257e+00
6.546558228000000099e+02,3.161513369097656012e-01,3.462809058739474977e-01,1.419337474778102681e+00
6.547744140999999445e+02,3.199188066270084452e-01,3.540351587566069602e-01,1.442411118986097529e+00
6.548930053999999927e+02,3.175977651190082240e-01,3.553156867460413038e-01,1.444364917820867067e+00
6.550115967000000410e+02,3.105900881324715757e-01,3.545997511947716618e-01,1.453450432493473388e+00
6.551302490000000489e+02,3.079928268167745342e-01,3.531402490718573151e-01,1.402966463265733266e+00
6.552488402999999835e+02,3.235159223115738891e-01,3.538279161922279203e-01,1.424205959117430531e+00
6.553674316000000317e+02,3.199876994116880868e-01,3.434567168341153276e-01,1.452923646785405420e+00
6.554860228999999663e+02,3.256417070602423136e-01,3.386821775407251045e-01,1.460398304684652260e+00
6.556046142999999802e+02,3.166695795056833074e-01,3.504764031074332764e-01,1.439623008050791020e+00
6.557232056000000284e+02,3.162936259190224919e-01,3.468866807083370585e-01,1.470080763711666849e+00
6.558417968999999630e+02,3.144639315289094461e-01,3.411535681563501732e-01,1.439053564610434321e+00
6.559603882000000112e+02,3.112010638964928244e-01,3.491096231761272040e-01,1.424539436561565342e+00
6.560790405000000192e+02,3.078085361425668687e-01,3.442827344887857688e-01,1.440199547639856359e+00
6.561976317999999537e+02,3.112051384655987185e-01,3.426698565791505557e-01,1.469033003849727903e+00
6.563162231000000020e+02,3.068892444947835529e-01,3.425269140766718512e-01,1.471830803909788266e+00
6.564348145000000159e+02,3.064195403153847641e-01,3.387734322106524254e-01,1.435318478026256894e+00
6.565534057999999504e+02,3.172722125934754889e-01,3.411721267407548108e-01,1.456570428028872266e+00
6.566720580999999584e+02,3.122917808531386896e-01,3.502483221655514067e-01,1.443157415595309967e+00
6.567906494000000066e+02,3.135182877306946225e-01,3.610207644729300780e-01,1.455111612081361416e+00
6.569092407000000549e+02,3.129677893414480883e-01,3.558475403734797649e-01,1.418333071134295187e+00
6.570278319999999894e+02,3.272417439772575820e-01,3.498914156163023259e-01,1.438413810482415123e+00
6.571464233000000377e+02,3.162159332804008738e-01,3.545423706923258589e-01,1.431691078385479488e+00
6.572650757000000112e+02,3.226719878887003290e-01,3.568484287876450556e-01,1.451628351201675216e+00
6.573836669999999458e+02,3.221044384364166180e-01,3.576999676364976399e-01,1.440181226478262078e+00
6.575022582999999941e+02,3.232874488648485034e-01,3.601241488740432040e-01,1.418257874672915975e+00
6.576209106000000020e+02,3.237411058432831390e-01,3.588469235725413320e-01,1.401181550184088964e+00
6.577395020000000159e+02,3.166108763347625921e-01,3.643966644684712430e-01,1.416959071034425754e+00
6.578580932999999504e+02,3.229419536236097787e-01,3.605514385932907517e-01,1.426664180020661199e+00
6.579766845999999987e+02,3.338168570097508336e-01,3.649450593697636802e-01,1.418121316682522171e+00
6.580953369000000066e+02,3.312696647537363703e-01,3.644482614286987388e-01,1.422100058495726183e+00
6.582139282000000549e+02,3.252344854063363155e-01,3.611769584395219113e-01,1.411437886340921377e+00
6.583325194999999894e+02,3.341546449284077402e-01,3.593769485635556205e-01,1.430148783172623839e+00
6.584511718999999630e+02,3.370408720716767115e-01,3.617868555482964821e-01,1.427226963972270779e+00
6.585697632000000112e+02,3.341391465272061656e-01,3.645868838398774181e-01,1.448112695592165489e+00
6.586883544999999458e+02,3.328098885634138138e-01,3.514082696351312762e-01,1.412253426635448950e+00
6.588070067999999537e+02,3.326068264088730686e-01,3.569488196398531987e-01,1.418264774697767683e+00
6.589255981000000020e+02,3.319110640274479107e-01,3.599226437381952692e-01,1.374070583055032824e+00
6.590441895000000159e+02,3.338366214485831707e-01,3.563574148122996554e-01,1.396331233312517295e+00
6.591628418000000238e+02,3.416021520555438395e-01,3.529475149300053127e-01,1.433237134255189948e+00
6.592814330999999584e+02,3.355768335260752022e-01,3.627786800889937213e-01,1.460901875304422060e+00
6.594000853999999663e+02,3.407501046445471915e-01,3.667959650321168108e-01,1.397632510653457727e+00
6.595186767999999802e+02,3.344669124377328551e-01,3.658771336544914266e-01,1.402592822346800494e+00
6.596372681000000284e+02,3.415594899592541145e-01,3.565874679357007859e-01,1.389098766813225083e+00
6.597559204000000364e+02,3.387954679366524946e-01,3.651788319554144513e-01,1.411724158090271519e+00
6.598745116999999709e+02,3.305510753247840050e-01,3.623874437285264372e-01,1.458646139079631254e+00
6.599931640999999445e+02,3.372723227132393142e-01,3.669206507739424250e-01,1.445955351152097279e+00
6.601117553999999927e+02,3.386191303196086633e-01,3.629334361865621528e-01,1.421557689634701527e+00
6.602304077000000007e+02,3.395977749247962585e-01,3.588944664950931007e-01,1.455452383100982239e+00
6.603489990000000489e+02,3.360006578601222871e-01,3.618298938031875300e-01,1.455171432104457541e+00
6.604675902999999835e+02,3.337222473256332700e-01,3.594257947406273579e-01,1.434958656949716138e+00
6.605862426999999570e+02,3.286345413027002005e-01,3.575048145854896053e-01,1.449046867172726794e+00
6.607048340000000053e+02,3.289255984171100544e-01,3.640297007951670549e-01,1.471801219256619886e+00
6.608234863000000132e+02,3.334503909022362156e-01,3.605011418129510647e-01,1.449404680020117464e+00
6.609420775999999478e+02,3.281487800327805293e-01,3.594241389014147803e-01,1.451141112071218542e+00
6.610607300000000350e+02,3.259010727938224661e-01,3.580162578737172696e-01,1.432963435780389982e+00
6.611793212999999696e+02,3.253882790538336067e-01,3.497383577623463524e-01,1.443297607628405865e+00
6.612979735999999775e+02,3.272536829512832646e-01,3.491266734480115708e-01,1.423434553177617579e+00
6.614165649000000258e+02,3.332151958844718487e-01,3.494083872998738349e-01,1.438952811243708663e+00
6.615352172999999993e+02,3.246912313520743942e-01,3.469517944430305367e-01,1.439327838127031356e+00
6.616538086000000476e+02,3.208529624513731804e-01,3.424128065802003462e-01,1.421466877309063959e+00
6.617724609000000555e+02,3.162263708911983162e-01,3.419963421033037632e-01,1.440409052664195055e+00
6.618910521999999901e+02,3.226888040463458118e-01,3.416535410636179493e-01,1.433790947003046101e+00
6.620097045999999636e+02,3.288653738401495774e-01,3.495265327847228432e-01,1.466033614780192451e+00
6.621283568999999716e+02,3.195918445062727598e-01,3.568680965455075516e-01,1.437099185450745331e+00
6.622469482000000198e+02,3.229034178673835243e-01,3.379947281726563002e-01,1.447013078824346932e+00
6.623656005999999934e+02,3.198874278822031458e-01,3.591983325477174360e-01,1.489689452710869055e+00
6.624841919000000416e+02,3.204594797064599376e-01,3.575082369973394680e-01,1.472412150004304809e+00
6.626028442000000496e+02,3.159326080979114604e-01,3.549956768089658765e-01,1.449416901038157235e+00
6.627214354999999841e+02,3.132485641624475070e-01,3.467352344913399720e-01,1.458754521616547395e+00
6.628400878999999577e+02,3.217443528003434139e-01,3.523538952571893534e-01,1.442758019454799756e+00
6.629587401999999656e+02,3.167615143491712137e-01,3.565041898086772076e-01,1.440076669124730868e+00
6.630773315000000139e+02,3.128161723608268163e-01,3.493873048526562330e-01,1.463732597800444513e+00
6.631959838999999874e+02,3.124170347693897565e-01,3.649280909226297331e-01,1.447859185160339068e+00
6.633145752000000357e+02,3.156297824970527022e-01,3.527305303721195995e-01,1.444668785810638623e+00
6.634332275000000436e+02,3.161150572019923444e-01,3.562354777474817102e-01,1.467850866874318427e+00
6.635518799000000172e+02,3.172433996920980825e-01,3.570884047713799858e-01,1.453826575861644432e+00
6.636704711999999518e+02,3.172035121161974613e-01,3.542908992122378864e-01,1.401429301904723257e+00
6.637891234999999597e+02,3.203442608162047622e-01,3.541761135682179873e-01,1.383403752331974434e+00
6.639077759000000469e+02,3.184831985666197185e-01,3.533745947112486574e-01,1.454204679154423197e+00
6.640263671999999815e+02,3.183755623562874448e-01,3.544508742882010455e-01,1.411732618550023854e+00
6.641450194999999894e+02,3.211908020042344436e-01,3.563812493928984471e-01,1.423014159440574966e+00
6.642636718999999630e+02,3.175288561323171832e-01,3.588943175899237947e-01,1.396029672972927793e+00
6.643822632000000112e+02,3.178492960153242453e-01,3.549259898650206635e-01,1.417764573063829747e+00
6.645009155000000192e+02,3.112282299800754326e-01,3.522833087099382920e-01,1.421297521510552553e+00
6.646195678999999927e+02,3.227397919897717071e-01,3.614397528295881790e-01,1.412129082266267766e+00
6.647381592000000410e+02,3.179605825883758397e-01,3.615146637198065616e-01,1.398261581060651126e+00
6.648568115000000489e+02,3.108669035865646024e-01,3.515565772939127642e-01,1.374526614380732426e+00
6.649754639000000225e+02,3.295246671356633072e-01,3.535051805732277175e-01,1.401965800490810210e+00
6.650941162000000304e+02,3.264271924528369118e-01,3.566841665340472756e-01,1.413796170169282718e+00
6.652127074999999650e+02,3.242593516367754392e-01,3.444361046600905585e-01,1.474137985484211821e+00
6.653313599000000522e+02,3.198996695145552849e-01,3.500069778251875818e-01,1.446491743959851028e+00
6.654500121999999465e+02,3.229668968659779593e-01,3.484744983589473377e-01,1.442522012699369416e+00
6.655686034999999947e+02,3.308152242349577943e-01,3.488143224006335363e-01,1.400303990034445611e+00
6.656872558999999683e+02,3.237979750781179722e-01,3.519182939909053509e-01,1.456228161896841344e+00
6.658059081999999762e+02,3.235553085144494134e-01,3.488778744588669767e-01,1.434942772040837422e+00
6.659245604999999841e+02,3.250640089778293329e-01,3.339137405377539669e-01,1.432010053962945006e+00
6.660431518999999980e+02,3.255544338542021854e-01,3.361075132437793545e-01,1.430392646866913475e+00
6.661618042000000059e+02,3.210870960220946202e-01,3.420317551368971531e-01,1.425833721747923777e+00
6.662804565000000139e+02,3.252096196400906525e-01,3.383067573856529120e-01,1.434439005692616842e+00
6.663991088999999874e+02,3.277137507717224341e-01,3.390217064173003392e-01,1.448691532781475333e+00
6.665177611999999954e+02,3.283462259966070662e-01,3.383353091469084029e-01,1.385218910339987231e+00
6.666363525000000436e+02,3.318285937784923312e-01,3.392475426031797969e-01,1.430074063515313743e+00
6.667550049000000172e+02,3.361782630581987008e-01,3.394727453437931808e-01,1.409874897920258663e+00
6.668736572000000251e+02,3.362416320629691979e-01,3.474347645286579578e-01,1.364066772441140163e+00
6.669923095999999987e+02,3.334222880951963064e-01,3.389999025913160713e-01,1.405044643930017045e+00
6.671109619000000066e+02,3.361295574251110807e-01,3.394120050051088189e-01,1.439096138312486062e+00
6.672295532000000549e+02,3.320007750664800694e-01,3.416644114052547199e-01,1.432336663219802686e+00
6.673482056000000284e+02,3.359617149207582143e-01,3.429357556730313061e-01,1.439898890670729292e+00
6.674668579000000364e+02,3.373001635470653792e-01,3.353674444956685763e-01,1.422240043001820053e+00
6.675855103000000099e+02,3.303858394121284014e-01,3.467254856668994245e-01,1.378047662310545096e+00
6.677041626000000178e+02,3.305938284085626622e-01,3.392348793201572232e-01,1.373469599558254206e+00
6.678228149000000258e+02,3.206501730490196600e-01,3.314474283868852345e-01,1.411250035808033987e+00
6.679414063000000397e+02,3.196932026064184251e-01,3.439274396229299313e-01,1.387377316704332397e+00
6.680600586000000476e+02,3.191470849656941056e-01,3.345444909985162418e-01,1.422453720942172595e+00
6.681787109000000555e+02,3.158729515600763316e-01,3.468879021710918886e-01,1.428008660031461430e+00
6.682973633000000291e+02,3.141664837535984023e-01,3.416266121066512951e-01,1.418505749034732588e+00
6.684160156000000370e+02,3.070660513889045262e-01,3.423398546781998841e-01,1.432118354066724830e+00
6.685346680000000106e+02,3.146109482940079860e-01,3.411354138662385238e-01,1.432501209732372160e+00
6.686533203000000185e+02,3.186947372268597589e-01,3.425769789065420401e-01,1.434609543795436037e+00
6.687719115999999531e+02,3.154923126392370492e-01,3.464984341305701876e-01,1.430766860296684317e+00
6.688905640000000403e+02,3.156389143753862148e-01,3.341884649976410437e-01,1.460409654323703066e+00
6.690092163000000482e+02,3.186938492552645052e-01,3.408153916403698358e-01,1.462394787412528485e+00
6.691278687000000218e+02,3.120804740601830218e-01,3.486758152403964250e-01,1.443901790265293084e+00
6.692465210000000297e+02,3.204796955118165425e-01,3.430007812680975765e-01,1.479821140092811849e+00
6.693651733000000377e+02,3.166089659114365018e-01,3.474216673292364610e-01,1.416667326498936452e+00
6.694838257000000112e+02,3.143972533071299758e-01,3.482938136506625870e-01,1.459796732472734782e+00
6.696024780000000192e+02,3.228234604350642134e-01,3.382857495190631503e-01,1.488556563965886648e+00
6.697211303999999927e+02,3.177587974936639248e-01,3.426097959183244668e-01,1.482566385320483571e+00
6.698397827000000007e+02,3.167612736967238551e-01,3.457850789575536155e-01,1.482882141381531405e+00
6.699583740000000489e+02,3.222263870834337629e-01,3.480697284809897152e-01,1.454962728027486607e+00
6.700770264000000225e+02,3.183427693424634164e-01,3.354196883965820941e-01,1.488717166407095505e+00
6.701956787000000304e+02,3.184653582465727384e-01,3.341926712565631563e-01,1.476323661430317458e+00
6.703143311000000040e+02,3.190593539274458323e-01,3.288875084302381180e-01,1.454667217813656599e+00
6.704329834000000119e+02,3.181900962960387824e-01,3.351505139081289997e-01,1.437438602889418826e+00
6.705516357000000198e+02,3.164404697690966772e-01,3.358343991964796715e-01,1.400238116259253873e+00
6.706702880999999934e+02,3.211917281504465538e-01,3.394275560492684973e-01,1.470742872886630970e+00
6.707889404000000013e+02,3.147468797417919961e-01,3.338573732387992710e-01,1.430236816380928033e+00
6.709075927999999749e+02,3.203932163142209077e-01,3.451685866673147030e-01,1.431281232709151974e+00
6.710262450999999828e+02,3.105709224356636988e-01,3.416008512128044794e-01,1.466324558024062030e+00
6.711448974999999564e+02,3.194719262971855711e-01,3.368745562151799211e-01,1.420974106543513971e+00
6.712635497999999643e+02,3.358941297378050250e-01,3.324350338131814575e-01,1.439981191512116343e+00
6.713822020999999722e+02,3.225721661216757741e-01,3.415118780228220685e-01,1.388638534851608597e+00
6.715008544999999458e+02,3.171860610436197381e-01,3.377961315232573813e-01,1.418999587270639351e+00
6.716195067999999537e+02,3.193840508410872303e-01,3.370890634244453343e-01,1.406759066175071071e+00
6.717381592000000410e+02,3.169183338805751093e-01,3.351153830557349056e-01,1.456524710325665772e+00
6.718568115000000489e+02,3.185974499471687094e-01,3.502340340746586400e-01,1.435635995977197821e+00
6.719754639000000225e+02,3.047169763256399322e-01,3.344762158029540022e-01,1.444225100642157589e+00
6.720941162000000304e+02,3.072309376605245612e-01,3.359297872194323409e-01,1.457072049383751677e+00
6.722127686000000040e+02,3.060653421114195583e-01,3.374050206347517511e-01,1.432449037269592385e+00
6.723314209000000119e+02,3.043125823072024838e-01,3.352739745681961314e-01,1.405463628377248586e+00
6.724500732000000198e+02,3.124792674499493605e-01,3.325942644948806648e-01,1.431126161254376861e+00
6.725687255999999934e+02,3.141811645084444105e-01,3.453976909417043051e-01,1.395587957609235374e+00
6.726873779000000013e+02,3.140151609206313643e-01,3.400550343724760283e-01,1.401673563092502572e+00
6.728060302999999749e+02,3.150533030357655639e-01,3.432460653711389975e-01,1.412515054066206366e+00
6.729246825999999828e+02,3.072971759587264096e-01,3.407645751087744479e-01,1.427881648076700927e+00
6.730433349999999564e+02,3.068846585674110394e-01,3.406510666219360051e-01,1.464879904032021285e+00
6.731619872999999643e+02,3.087818082159737298e-01,3.430793494417633260e-01,1.484883030302572626e+00
6.732806395999999722e+02,3.122327433402143915e-01,3.369245582818116702e-01,1.450300650198360630e+00
6.733992919999999458e+02,3.106270084115795860e-01,3.414860317734667028e-01,1.428823580833000761e+00
6.735179442999999537e+02,3.099820616170598786e-01,3.408580464229954421e-01,1.462640092998322539e+00
6.736365967000000410e+02,3.098482943400709955e-01,3.440497649455681595e-01,1.445254202148989364e+00
6.737552490000000489e+02,3.151957133603892069e-01,3.399800828114121209e-01,1.453481974898864992e+00
6.738739014000000225e+02,3.112729132138057908e-01,3.363814966349025770e-01,1.444640358771083877e+00
6.739925537000000304e+02,3.065494216774972691e-01,3.363231329388163271e-01,1.449405440030163028e+00
6.741112061000000040e+02,3.005916618923366590e-01,3.374660008863545335e-01,1.437202251097104089e+00
6.742298584000000119e+02,3.105969540499236570e-01,3.396613598696225367e-01,1.437130518455344230e+00
6.743485107000000198e+02,3.087549715265610617e-01,3.444347938079674876e-01,1.430299298235759409e+00
6.744671630999999934e+02,3.125455943487061572e-01,3.411441902747364696e-01,1.395166456266600852e+00
6.745858765000000403e+02,3.206172840656841272e-01,3.364910420517789880e-01,1.376095445815573193e+00
6.747045288000000482e+02,3.146879451856813836e-01,3.421673877702757771e-01,1.437777678974088147e+00
6.748231812000000218e+02,3.174116612247898095e-01,3.389220654568401714e-01,1.420037945688971792e+00
6.749418335000000297e+02,3.219111196204412773e-01,3.382778045525235422e-01,1.415074379739722943e+00
6.750604858000000377e+02,3.135327728171503625e-01,3.426541649864099925e-01,1.411542635248904221e+00
6.751791382000000112e+02,3.115447790762412295e-01,3.406536589696246842e-01,1.401746893435154906e+00
6.752977905000000192e+02,3.134212436812335301e-01,3.300024385511639569e-01,1.401578668322094545e+00
6.754164428999999927e+02,3.074455218444230864e-01,3.289255338479037394e-01,1.417475336831617083e+00
6.755350952000000007e+02,3.139609345957503073e-01,3.291762536989193411e-01,1.409721981978339977e+00
6.756537475999999742e+02,3.202040081123262993e-01,3.232221718633864760e-01,1.424239399076417056e+00
6.757723998999999822e+02,3.192838462764271412e-01,3.225588278184314261e-01,1.427188856096427871e+00
6.758910521999999901e+02,3.222243391164956727e-01,3.271606199537533954e-01,1.438345268725957693e+00
6.760097656000000370e+02,3.215748367878117353e-01,3.228269329707987856e-01,1.447919189515336269e+00
6.761284180000000106e+02,3.159367131807555018e-01,3.281033733655396856e-01,1.413815081630595660e+00
6.762470703000000185e+02,3.231531110363673465e-01,3.242663624454795168e-01,1.406019537121674823e+00
6.763657226999999921e+02,3.172647758679871255e-01,3.256459707536202286e-01,1.420537039943873481e+00
6.764843750000000000e+02,3.182254077980590234e-01,3.305386570472081953e-01,1.492162603264034715e+00
6.766030273000000079e+02,3.185975299637281988e-01,3.341344120382752081e-01,1.462885543397041355e+00
6.767216796999999815e+02,3.253759422078427721e-01,3.383672697186133060e-01,1.504886651567792777e+00
6.768403319999999894e+02,3.198662417023895310e-01,3.385623239557301600e-01,1.466545184612486175e+00
6.769589843999999630e+02,3.306753088372383353e-01,3.390091248884686270e-01,1.506893310989734891e+00
6.770776978000000099e+02,3.251516440143849551e-01,3.376433997120626973e-01,1.440859212432799019e+00
6.771963501000000178e+02,3.308205618330580244e-01,3.412893991759164414e-01,1.512725113662698018e+00
6.773150024000000258e+02,3.256223136514703742e-01,3.371390052723821640e-01,1.485440085018891798e+00
